customer_id,first_bet_datetime,twentieth_bet_datetime,bets_used,total_betting_amount,mean_betting_amount,mean_price,pct_racing,pct_cash,pct_return,total_payout,total_return_for_entain,feature_generated_at,feature_window_policy,invalid_first20_count,feature_quality_flag
12b2176a-8429-457d-8002-e206776dd089,2024-08-25T15:51:57Z,2024-09-14T11:29:00Z,20,281.2,14.06,3.6315,0.6,1.0,0.3,150.27,130.93,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
12b383bd-c98f-42e1-832b-040f67185da4,2024-08-02T08:19:32Z,2024-08-15T23:11:45Z,19,95.7,5.0368,6.6489,0.684211,0.894737,0.052632,48.12,39.28,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
12bfe67a-cedc-44f5-9b29-eb240b816744,2024-08-08T08:28:36Z,2024-08-25T18:57:39Z,20,360.1,18.005,4.0305,0.85,0.95,0.25,114.2,207.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
12d2ae4b-29ad-4049-bb6e-561113512a76,2024-08-18T15:46:38Z,2024-09-01T05:10:53Z,20,240.6,12.03,12.393,0.15,0.9,0.15,565.06,-351.66,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
12d7126e-b015-487d-8b42-1087b3b38911,2024-08-18T00:18:01Z,2024-09-05T01:03:48Z,19,51.3,2.7,2.5984,0.421053,0.947368,0.210526,18.18,27.32,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
12e27b25-ed80-4a23-851f-b71c317d1f2d,2024-08-17T09:56:54Z,2024-09-01T23:11:52Z,20,155.2,7.76,5.6015,0.8,0.95,0.35,287.6,-133.49,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
12f81fd7-737f-4606-860c-f98b20000dcb,2024-08-08T15:41:33Z,2024-08-25T12:57:56Z,20,203.3,10.165,5.8255,0.95,0.9,0.05,32.06,155.44,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
12fd7185-81a9-4379-8770-8264bb2cac5b,2024-08-28T16:09:54Z,2024-09-14T00:21:14Z,20,249.1,12.455,3.804,0.75,0.95,0.25,167.39,73.21,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13038750-8c44-4c3c-a6c3-105601fd7a65,2024-08-02T19:47:42Z,2024-08-19T15:54:34Z,20,157.9,7.895,16.451,0.95,0.95,0.05,275.06,-129.16,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1312f0d7-3afc-499d-8854-2ca10f2c93c4,2024-08-06T08:01:26Z,2024-08-21T05:02:48Z,20,141.1,7.055,14.819,0.75,0.95,0.1,130.28,9.72,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
131ed4d6-c1e9-44e2-b86f-f41f40f36320,2024-08-14T05:11:59Z,2024-09-02T06:20:03Z,20,261.4,13.07,18.1465,0.8,0.9,0.0,0.0,228.7,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
132153d8-fe8a-4ba7-9c5e-2b850cea8ba2,2024-08-25T12:32:40Z,2024-09-10T12:08:43Z,20,396.2,19.81,7.511,0.8,1.0,0.05,352.68,43.52,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1322c95f-19cb-4bd4-821f-3154459676a1,2024-08-17T21:41:56Z,2024-09-09T02:04:38Z,19,208.7,10.9842,14.1647,0.842105,0.947368,0.052632,305.7,-116.6,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
1328c512-541e-4f86-b686-3925a75bc9db,2024-08-09T10:45:57Z,2024-09-02T02:24:27Z,20,200.5,10.025,20.434,0.75,0.95,0.0,0.0,198.3,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
133860f9-a8b5-4bf7-8b6e-9835b16b4182,2024-08-19T07:06:17Z,2024-09-07T03:23:12Z,19,89.3,4.7,3.1832,0.947368,0.894737,0.157895,46.73,36.97,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
1349bcae-f384-4bac-a5c6-6b6e5204f0b6,2024-08-03T18:17:29Z,2024-08-24T20:02:37Z,20,113.3,5.665,16.005,0.55,1.0,0.05,147.84,-34.54,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1357cfc9-c300-4e96-a380-c8a53e53aebb,2024-08-05T04:10:12Z,2024-08-23T21:11:00Z,20,301.2,15.06,19.2375,0.85,0.9,0.1,787.08,-506.38,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1357d38a-2b20-4ea1-81d9-b13b885834f3,2024-08-19T22:18:59Z,2024-09-05T18:58:55Z,20,264.7,13.235,7.7975,0.85,0.85,0.1,303.57,-88.77,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
136625ae-4e8e-427e-a0ea-2346848a4923,2024-08-06T12:14:07Z,2024-08-29T10:54:41Z,20,224.5,11.225,19.392,0.95,0.9,0.0,0.0,209.1,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
137d740e-aeed-4928-9bc0-7d9fb173e96c,2024-08-11T17:30:16Z,2024-08-25T18:36:46Z,19,46.4,2.4421,3.5689,0.842105,1.0,0.210526,19.76,26.64,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
138e248b-ac1d-48dc-a777-971a30d59984,2024-08-08T18:56:37Z,2024-08-30T15:32:23Z,20,211.9,10.595,8.535,0.05,0.95,0.1,206.98,-1.98,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1391c5fe-f6b1-4d8c-813c-f01f3fbf5d93,2024-08-01T17:56:51Z,2024-08-19T02:57:41Z,20,76.6,3.83,2.151,0.8,0.85,0.3,32.99,34.81,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13aaccf5-94c8-40f6-8f4b-a02bcb30cb16,2024-08-15T05:20:35Z,2024-08-30T01:08:44Z,18,107.6,5.9778,9.1456,0.222222,1.0,0.111111,129.37,-21.77,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,2,PARTIAL_OR_REVIEW_FIRST20_WINDOW
13b23ba7-d8bc-4c35-bcc0-19f6a635e543,2024-08-27T10:39:09Z,2024-09-11T09:04:00Z,19,79.6,4.1895,5.1579,0.736842,0.947368,0.157895,29.37,46.63,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
13c7cf7b-aa2b-4fc6-ad49-b3b33b6e7bd7,2024-08-16T04:57:15Z,2024-08-30T04:26:43Z,20,379.5,18.975,15.7435,0.95,0.95,0.05,213.79,122.02,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13cba7a9-995d-489d-89d6-16207c8157a5,2024-08-14T12:27:38Z,2024-09-05T12:59:30Z,20,173.6,8.68,13.5575,0.95,0.95,0.05,66.59,89.11,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13cca463-fc73-4963-9cff-655c5988ba91,2024-08-04T23:57:26Z,2024-08-23T21:52:40Z,20,342.0,17.1,18.809,0.8,1.0,0.1,368.74,-26.74,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13cfaf9b-234e-484e-ac64-5b41d5c84218,2024-08-06T15:52:40Z,2024-08-25T11:23:24Z,20,109.7,5.485,18.5545,0.8,1.0,0.0,0.0,109.7,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13dec486-48c1-41e5-ba25-18d1ea3ce7e7,2024-08-21T00:32:10Z,2024-09-10T21:25:56Z,19,27.1,1.4263,2.8126,0.947368,0.947368,0.421053,25.78,0.92,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
13dfd53f-f35f-43a9-9eef-f092b7832fc3,2024-08-19T09:43:07Z,2024-09-06T05:43:06Z,20,109.3,5.465,7.317,0.8,1.0,0.1,33.52,75.78,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13e63307-a59b-440d-b84d-69e8b5aeacad,2024-08-12T10:29:23Z,2024-08-30T15:57:43Z,20,208.4,10.42,6.596,0.95,1.0,0.0,0.0,208.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13e6e131-06f7-4385-9eaf-06c2c5db6cc6,2024-08-02T20:17:09Z,2024-08-20T05:06:02Z,20,117.5,5.875,4.7375,1.0,0.9,0.25,70.59,36.01,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13ec6832-a489-4514-abd3-ec9d2c023100,2024-08-15T19:31:10Z,2024-08-31T01:17:27Z,20,319.3,15.965,19.808,0.9,1.0,0.05,321.79,-2.49,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13fd52d0-7a81-4604-bb1c-bf1791794dab,2024-08-14T03:06:48Z,2024-09-03T07:17:53Z,20,256.7,12.835,18.403,0.95,0.8,0.1,560.82,-328.22,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
13fe28d7-b5c2-4e38-9864-04fb4f4a3aa7,2024-08-20T01:47:59Z,2024-09-09T10:55:58Z,20,353.5,17.675,17.64,0.7,1.0,0.0,0.0,353.5,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
140d5979-9ab0-475c-b310-6a6255ebfe39,2024-08-05T10:29:46Z,2024-08-26T03:07:26Z,19,181.4,9.5474,17.7795,0.947368,1.0,0.0,0.0,181.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
142bf666-59c5-414b-89b5-5e751086742a,2024-08-14T09:21:21Z,2024-09-04T18:51:36Z,20,244.9,12.245,16.431,0.9,1.0,0.1,283.62,-38.72,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
14391a9b-dbe3-4776-8808-b381fa7f7c07,2024-08-06T02:18:04Z,2024-08-23T03:47:21Z,20,122.4,6.12,13.0095,0.8,0.95,0.05,174.53,-53.93,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
144bf99e-0cd8-43c7-9e2d-28f89f87e80e,2024-08-02T18:17:55Z,2024-08-22T11:33:13Z,20,251.9,12.595,13.641,0.85,0.85,0.2,846.61,-644.41,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1474712a-d8c4-4719-ac4c-f22667064d7c,2024-08-15T23:28:37Z,2024-08-31T12:54:28Z,20,389.1,19.455,8.5695,0.45,0.95,0.0,0.0,365.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1482d918-ce7b-4db3-8e5d-30d16c8be777,2024-08-22T23:42:18Z,2024-09-10T14:29:08Z,20,203.3,10.165,19.1735,0.8,0.9,0.1,361.03,-175.53,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1484fe6e-6979-4404-8f60-e7c7a9a4ac00,2024-08-13T00:50:33Z,2024-08-30T16:02:54Z,19,144.5,7.6053,14.4458,0.894737,0.947368,0.0,0.0,126.6,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
1488f929-fbc5-4298-8908-da53aadfa286,2024-08-10T06:47:29Z,2024-08-25T13:58:46Z,20,360.7,18.035,6.0735,0.85,1.0,0.15,362.07,-1.37,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
148ccc15-c99e-479b-967e-1e0a813a07cd,2024-08-17T05:54:54Z,2024-09-03T15:49:12Z,20,276.4,13.82,13.0255,0.7,0.9,0.1,130.43,105.57,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
14bc1712-754e-48fb-854d-4b3b4291a0e3,2024-08-02T08:05:10Z,2024-08-22T06:41:41Z,19,186.1,9.7947,17.1158,0.842105,0.947368,0.0,0.0,158.5,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
14cade45-9026-464f-94d9-d9afcd5e8de7,2024-08-07T08:35:31Z,2024-08-24T23:00:35Z,20,212.4,10.62,14.736,0.85,1.0,0.2,567.95,-355.55,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
14d6bca7-c107-46bc-b535-d3242900ea77,2024-08-15T07:48:05Z,2024-08-29T02:24:06Z,19,316.4,16.6526,19.3558,1.0,0.947368,0.105263,574.54,-289.54,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
14ff7459-bfe6-4bb0-996e-aac5af71e974,2024-08-10T16:19:16Z,2024-08-24T05:57:44Z,20,81.7,4.085,13.798,0.85,0.95,0.0,0.0,79.3,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
14ffa9c9-3427-4f3b-8607-8e188e3885a1,2024-08-27T03:46:49Z,2024-09-16T02:10:07Z,19,132.2,6.9579,11.5705,1.0,0.842105,0.0,0.0,111.2,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
152938d5-cb70-4afe-9c6f-83d8ff79153e,2024-08-08T20:20:05Z,2024-08-26T21:17:45Z,20,260.6,13.03,6.828,0.7,0.9,0.2,633.21,-408.81,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
15328766-b416-4e2f-8855-b63159e383c7,2024-08-10T09:52:48Z,2024-08-26T21:58:49Z,20,323.1,16.155,7.229,0.85,0.9,0.1,171.14,126.66,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1535b329-69ba-40e7-b29b-f2650774662c,2024-08-01T21:52:34Z,2024-08-18T15:29:19Z,20,166.0,8.3,3.5885,0.9,0.95,0.35,162.92,-5.32,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
15455604-fb28-4be2-85c9-074158bc9550,2024-08-29T16:22:13Z,2024-09-18T09:59:22Z,20,181.0,9.05,5.8675,0.95,0.9,0.2,284.18,-121.28,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
154898af-b6bc-494d-9aa2-5d765b42827d,2024-08-22T14:05:25Z,2024-09-10T09:37:42Z,20,295.3,14.765,14.999,0.85,0.95,0.1,283.84,-0.34,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
154b2452-d807-4042-88d9-adb7b054f662,2024-08-18T12:44:15Z,2024-09-04T01:02:46Z,19,208.3,10.9632,13.7242,0.947368,0.842105,0.105263,188.89,-2.69,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
154c96ab-3ef0-4c89-93eb-f97e3446e988,2024-08-06T12:35:14Z,2024-08-26T04:41:45Z,20,279.9,13.995,12.0915,0.8,0.95,0.05,186.01,80.49,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1569a68b-6dc7-446b-aa3c-95eb4fbc13c1,2024-08-20T16:28:22Z,2024-09-03T15:38:47Z,20,89.3,4.465,15.223,0.4,0.95,0.1,171.64,-84.44,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
156b4f3d-c1ba-4829-b883-2756efff81be,2024-08-06T04:53:26Z,2024-08-28T07:18:20Z,20,322.1,16.105,3.891,0.85,0.9,0.45,684.3,-392.5,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
156c4bdc-2f71-4ca3-b90a-d536174ba319,2024-08-28T14:39:56Z,2024-09-10T23:29:48Z,20,147.3,7.365,12.4335,0.65,0.95,0.15,265.36,-122.86,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
15727e15-01d5-4370-9708-dd9f165da9b6,2024-08-23T15:50:56Z,2024-09-14T21:44:08Z,20,382.8,19.14,7.0795,0.9,0.9,0.1,322.06,34.84,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
157e904c-6a3d-4a60-80ff-67af166bdd1c,2024-08-02T03:39:52Z,2024-08-17T18:28:35Z,20,181.1,9.055,14.4355,0.95,0.95,0.05,91.1,83.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
158caea4-5879-480e-8ec9-1800bc08b106,2024-08-05T05:27:09Z,2024-08-25T12:33:24Z,20,166.9,8.345,18.533,0.9,0.95,0.05,201.7,-39.7,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
15b22026-1910-4fac-ab27-728ca873a855,2024-08-29T07:57:36Z,2024-09-13T19:43:17Z,19,197.5,10.3947,7.6711,0.947368,0.947368,0.315789,385.76,-204.46,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
15b8f651-96cd-413f-b560-f4692c588703,2024-08-18T16:55:53Z,2024-09-06T01:14:11Z,20,260.6,13.03,5.1085,0.85,0.95,0.2,145.3,109.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
15c2f6e7-818d-4026-ba3d-2672f5f960bb,2024-08-12T14:21:34Z,2024-08-31T11:22:30Z,20,112.4,5.62,6.536,0.75,0.95,0.25,192.67,-81.87,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
15d50256-4a3c-49ab-8eae-d6a57246a216,2024-08-11T11:30:05Z,2024-08-25T19:47:19Z,20,143.2,7.16,14.5485,0.95,1.0,0.0,0.0,143.2,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
15e4c45a-b3ca-4c29-8876-574851a1d68c,2024-08-29T07:37:13Z,2024-09-19T17:07:57Z,20,219.7,10.985,4.1475,0.85,0.95,0.15,87.36,120.94,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
15f30d93-a1ac-4785-af85-b8b20401aa43,2024-08-15T07:48:48Z,2024-09-01T00:32:01Z,19,72.3,3.8053,3.5526,0.842105,1.0,0.473684,89.86,-17.56,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
160ab088-3bbc-4f8c-b069-418c8ecb4304,2024-08-22T05:05:10Z,2024-09-09T05:14:50Z,19,217.3,11.4368,6.4211,0.578947,0.947368,0.052632,57.6,139.0,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
16101f27-a2f2-4fc0-a33b-fd73b21ddac7,2024-08-24T01:46:01Z,2024-09-06T17:59:41Z,19,126.4,6.6526,13.5379,1.0,0.947368,0.052632,122.69,2.11,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
161a7819-7e5c-4f5d-8b76-76f8366a5567,2024-08-13T15:15:53Z,2024-09-03T01:30:35Z,20,190.9,9.545,16.716,0.25,0.85,0.0,0.0,174.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
162ebffb-a7dc-4a4b-bab4-b0c9883e89ec,2024-08-27T06:06:40Z,2024-09-12T08:18:38Z,20,315.9,15.795,5.6665,0.55,0.95,0.15,204.39,90.01,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1648c1c1-ee06-4160-9948-8c0c7de53225,2024-08-03T10:06:44Z,2024-08-26T13:51:06Z,19,75.8,3.9895,5.0868,0.947368,0.894737,0.052632,40.51,30.29,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
165dc902-4e67-4dd9-ac84-69fa1c2cf4e4,2024-08-06T22:03:49Z,2024-08-27T21:43:44Z,19,222.4,11.7053,8.6084,0.736842,1.0,0.0,0.0,222.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
166c68eb-35bf-402a-990b-e60ba4749362,2024-08-10T04:09:10Z,2024-08-31T00:59:20Z,20,191.0,9.55,7.7135,0.85,0.85,0.1,147.62,9.28,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
167d95cc-a7bf-46ee-9261-e4e15ea5b83d,2024-08-14T19:54:37Z,2024-09-04T08:39:17Z,20,195.9,9.795,11.366,0.8,0.95,0.05,55.86,133.84,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
16e386b7-394f-4cf9-a11b-811adde40316,2024-08-09T11:30:23Z,2024-08-28T13:57:26Z,19,57.5,3.0263,3.2426,0.894737,0.947368,0.263158,34.02,21.78,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,1,PARTIAL_OR_REVIEW_FIRST20_WINDOW
170b66d7-ccce-440a-85fe-951e5b1530e8,2024-08-17T03:22:33Z,2024-09-06T17:47:35Z,20,228.8,11.44,6.06,0.85,0.9,0.25,289.97,-74.67,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
170f31b3-f038-4319-895b-7d16e7653cd6,2024-08-12T21:26:46Z,2024-09-01T00:34:14Z,20,182.5,9.125,4.2385,0.75,0.95,0.3,151.03,25.87,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
17233a2f-ab0b-48f6-82d6-3317fc2a45eb,2024-08-28T23:18:17Z,2024-09-16T22:38:58Z,20,126.5,6.325,16.789,0.95,1.0,0.05,78.54,47.96,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
173bc284-0f9f-4e21-b70a-c84217e2c921,2024-08-24T10:01:05Z,2024-09-06T23:34:25Z,20,253.1,12.655,11.9825,0.05,0.9,0.05,96.65,127.05,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
17463590-3b95-4654-87f8-49c0874b9e69,2024-08-16T20:33:49Z,2024-09-06T13:30:52Z,20,197.4,9.87,13.415,0.9,1.0,0.0,0.0,197.4,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1752e001-99b3-489a-9628-53e209002c58,2024-08-19T19:32:05Z,2024-09-08T19:05:24Z,20,154.0,7.7,6.453,0.8,1.0,0.2,196.72,-42.72,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
175c9244-cc29-414e-8b2e-781634af48d0,2024-08-04T07:34:57Z,2024-08-19T21:22:42Z,20,56.8,2.84,15.6835,0.7,0.9,0.05,33.42,20.38,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
17675b60-ac33-4dca-8e8e-4e93f375d03b,2024-08-21T01:23:34Z,2024-09-13T17:44:01Z,20,169.2,8.46,15.322,0.8,1.0,0.1,349.67,-180.47,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
176bb8d8-19aa-45c6-8676-88892f441c8c,2024-08-09T18:41:08Z,2024-08-25T07:44:53Z,20,239.4,11.97,16.639,1.0,0.95,0.0,0.0,237.1,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
1770a70f-d357-450b-84a4-38fbad7f5a4c,2024-08-21T06:00:44Z,2024-09-06T02:01:20Z,18,248.9,13.8278,9.2261,0.111111,0.944444,0.0,0.0,226.1,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,2,PARTIAL_OR_REVIEW_FIRST20_WINDOW
1782cb45-529c-4101-b54a-8207aa99b348,2024-08-21T04:01:00Z,2024-09-11T08:19:42Z,20,129.6,6.48,15.101,0.95,1.0,0.1,108.39,21.21,2026-06-19T01:49:39+00:00,valid rows where 1 <= bet_num <= 20; no replacement from later bets,0,FULL_20_VALID_BETS
